id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;84.84;2025-12-03T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70;2025-12-04T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;64;2025-12-04T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;54.9;2025-12-04T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50.33;2025-12-04T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;35.89;2025-12-04T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;42.5;2025-12-04T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;54.9;2025-12-04T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70;2025-12-04T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;85.31;2025-12-04T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;84;2025-12-04T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;73.08;2025-12-04T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;65.2;2025-12-04T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;52.37;2025-12-04T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;50;2025-12-04T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;44;2025-12-04T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;51.85;2025-12-04T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;54.9;2025-12-04T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;71.9;2025-12-04T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;80.85;2025-12-04T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;87.1;2025-12-04T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;90;2025-12-04T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;86.04;2025-12-04T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;83.9;2025-12-04T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;73.08;2025-12-04T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;76.08;2025-12-05T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70;2025-12-05T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;56.9;2025-12-05T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;55.41;2025-12-05T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;54.2;2025-12-05T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;56.5;2025-12-05T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;61.88;2025-12-05T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;74.74;2025-12-05T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;86.74;2025-12-05T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;87.38;2025-12-05T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;87.85;2025-12-05T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;76.71;2025-12-05T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;72.34;2025-12-05T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;56.52;2025-12-05T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;53.5;2025-12-05T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;60;2025-12-05T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;72.34;2025-12-05T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;81.31;2025-12-05T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;86.43;2025-12-05T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;82.38;2025-12-05T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;81.31;2025-12-05T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;77.76;2025-12-05T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;70.43;2025-12-05T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;61.6;2025-12-05T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;48.59;2025-12-06T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;23.07;2025-12-06T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;25.3;2025-12-06T02:00:00+01:00
